id,sentence,verb,xcomp,level,sub
38570,"Aga kui ma näiteks tahaksin hakata siga pidama kodus, mis te sellest arvate?",tahtma,hakkama,kl7,Aga kui ma näiteks tahaksin hakata
38587,"Aga kui ma näiteks tahaksin pidada toas öökulli, mis te sellest arvate?",tahtma,pidama,kl7,Aga kui ma näiteks tahaksin pidada
38597,Ma oskan klaverit mängida.,oskama,mängima,kl7,Ma oskan mängida .
38598,Sa võid saada midagi uut teada.,saama,teadma,kl7,Sa võid saada midagi teada .
38602,Kas te kardate madu süles hoida?,kartma,hoidma,kl7,Kas te kardate hoida ?
38606,Meil on huvitav seda teada saada.,saama,teadma,kl7,teada saada
38632,Kalevipoeg oli väsinud ja tahtis tantsida.,tahtma,tantsima,kl7,ja tahtis tantsida
38635,Sorts tahtis Kalevipojaga sõbraks saada.,tahtma,saama,kl7,tahtis saada .
38642,"Aga inimesed tahtsid teada saada, mis lossis on.",tahtma,saama,kl7,Aga inimesed tahtsid saada .
38642,"Aga inimesed tahtsid teada saada, mis lossis on.",saama,teadma,kl7,teada saada lossis
38643,"Paljud naised ja neiud püüdsid salaja lossi hiilida, kuid vahid märkasid neid alati ning ajasid nad minema.",püüdma,hiilima,kl7,naised püüdsid hiilida märkasid ajasid .
38644,"Ühe neiu uudishimu oli aga nii suur, et ta otsustas iga hinna eest lossi pääseda.",otsustama,pääsema,kl7,", et ta otsustas pääseda"
38741,Aleksei Budõlin on otsustanud eesti keele väga hästi ära õppida.,otsustama,õppima,kl8,Aleksei on otsustanud õppida .
38779,"Kes on teadnud algusest peale, kelleks ta tahab saada?",tahtma,saama,kl8,", kelleks ta tahab saada"
38790,Kelleks tahtis tulevane kuningas väiksena saada?,tahtma,saama,kl8,Kelleks tahtis saada ?
38824,"Karjäär töö juures on muidugi väga tähtis ja see, et elus on eesmärgid seatud, et tead, mida tahad saavutada.",tahtma,saavutama,kl8,", tahad saavutada"
38869,"Keegi ei suutnud enam otsustada, kumba autot valida.",suutma,otsustama,kl8,Keegi ei suutnud enam otsustada .
38870,"Pidime kirjutama, millal me soovime ekskursioonile sõita.",soovima,sõitma,kl8,", millal me soovime sõita"
38877,Ta ei taha uskuda.,tahtma,uskuma,kl8,Ta ei taha uskuda .
39013,"Inimesed viskavad prügi tänavale maha, aga kojamehed ei suuda kogu aeg igalt poolt prügi ära koristada.",suutma,koristama,kl8,", aga kojamehed ei suuda koristada"
39132,Missugust filmi sa tahaksid kõige rohkem vaadata?,tahtma,vaatama,kl8,sa tahaksid vaadata ?
39134,Missugust filmi sa ei tahaks vaadata?,tahtma,vaatama,kl8,sa ei tahaks vaadata ?
39203,Ma ei julge enam midagi teha.,julgema,tegema,kl8,Ma ei julge enam teha .
39222,"Kes ei tahaks oma käitumisega teistele eeskujuks olla, mõjuda usaldusväärselt?",tahtma,olema,kl8,"Kes ei tahaks käitumisega eeskujuks olla ,"
39239,"Kui otsustad käe ulatada, peaks käepigistus olema tugev.",otsustama,ulatama,kl8,"Kui otsustad ulatada ,"
39293,"Noored neiud, kes püüavad mängida daami, mõjuvad niisama koomiliselt kui täiskasvanud naised, kes püüavad mõjuda nooruslikultnaiivselt.",püüdma,mängima,kl8,", kes püüavad mängida ,"
39293,"Noored neiud, kes püüavad mängida daami, mõjuvad niisama koomiliselt kui täiskasvanud naised, kes püüavad mõjuda nooruslikultnaiivselt.",püüdma,mõjuma,kl8,", kes püüavad mõjuda"
39306,"Kuid vanaemaga elu ei laabunud, sest ta oli liiga vana ja leidis, et ta ei suuda oma lapselapsega toime tulla, sellepärast pani vanaema Piia lastekodusse.",suutma,tulema,kl8,", et ta ei suuda tulla pani"
39309,Ma ei julgenud koju tagasi minna.,julgema,minema,kl8,Ma ei julgenud minna .
39323,Ta lihtsalt tahab kooli lõpetada ja edasi õppida.,tahtma,lõpetama,kl8,Ta lihtsalt tahab lõpetada .
39333,"Esmaspäeva õhtul kell 8 kogunes kohviku juurde palju vabatahtlikke, et minna otsima lapsi, kes vajavad abi, aga ei oska seda kusagilt küsida.",oskama,küsima,kl8,", aga ei oska küsida"
39395,Kas ta on Eestis esinenud või kas ta kavatseb siia tulla?,kavatsema,tulema,kl8,või kas ta kavatseb tulla
39430,Sooviksin veel juua.,soovima,jooma,kl8,Sooviksin juua .
39431,Tahaksin teilt midagi küsida.,tahtma,küsima,kl8,Tahaksin küsida .
39434,"Esialgu tundub mõte langevarjuga mere kohal lendamisest hullumeelne ja ohtlik, kuid tegelikult saab sellega hakkama iga inimene, kes oskab istuda ega karda kõrgust.",oskama,istuma,kl8,", kes oskab istuda"
39557,Kuhu Kalevipoeg sõita tahtis?,tahtma,sõitma,kl8,Kuhu sõita tahtis ?
39570,"Jaht kavatseb 560 päevaga läbi sõita 26 riigi 43 sadamat, kokku läbitakse 37 000 meremiili.",kavatsema,sõitma,kl8,Jaht kavatseb sõita läbitakse .
39571,"Kalevipoeg tahtis sõita maailma otsa, aga Thetise mehed ümber maailma.",tahtma,sõitma,kl8,Kalevipoeg tahtis sõita mehed .
39670,Nii ta otsustas selgi suvel minna metsa.,otsustama,minema,kl8,Nii ta otsustas suvel minna .
39741,"Kiriku kõrget torni kasutati majakana, et laevad näeksid sõita kuulsasse kaubalinna.",nägema,sõitma,kl8,", et laevad näeksid sõita"
39771,See on täitsa normaalne aeg ja jõuame palju teha.,jõudma,tegema,kl8,ja jõuame teha
39815,Filminäitlejad peavad suutma mängida erinevaid stseene ükskõik mis järjekorras ja teine kord seda väga pikkade vaheaegade järgi [järel].,suutma,mängima,kl8,Filminäitlejad peavad suutma mängida kord järel .
39833,Seda ma ei oska öelda.,oskama,ütlema,kl8,ma ei oska öelda .
39852,Ma ei oska öelda.,oskama,ütlema,kl8,Ma ei oska öelda .
39855,"No ma arvan, et nad arvavad, et inimesed ei ole veel valmis selle jaoks, et teada saada, et kuskil mujal on ka keegi.",saama,teadma,kl8,", et teada saada mujal"
39874,"No, katsu siis õigeks ajaks koju jõuda.",katsuma,jõudma,kl8,"No , katsu siis jõuda ."
39919,"Kas on ka mõni niisugune muusikastiil, mida sa üldse ei armasta kuulata?",armastama,kuulama,kl8,", sa üldse ei armasta kuulata"
39925,"Tavaliselt ma kuulan muusikat kodus, aga mulle meeldib väga käia ka kontsertidel ja kui me käime sõpradega kuskil väljas või üksteise pool külas, siis me üritame alati ka muusika mängima panna.",üritama,panema,kl8,"käime , siis me üritame alati panna"
39968,"Ma ei oska öelda, aga ühe nädala kindlasti.",oskama,ütlema,kl8,Ma ei oska öelda nädala .
39970,"No, seda ei oska ma küll praegu täpselt öelda.",oskama,ütlema,kl8,"No , ei oska ma öelda ."
40020,Tahaksin minna raamatupoodi.,tahtma,minema,kl8,Tahaksin minna .
40041,"Ja siit ka teine asi, mis minu meelest väga oluline mulje on sellelt reisilt ja-ja seda ma jagan alati kõigile, on see, et see on uskumatu, kui palju on inimene suutnud seda väikest planeeti reostada, rüüstata, kui palju ta on suutnud raisata.",suutma,reostama,kl8,palju on inimene suutnud reostada
40041,"Ja siit ka teine asi, mis minu meelest väga oluline mulje on sellelt reisilt ja-ja seda ma jagan alati kõigile, on see, et see on uskumatu, kui palju on inimene suutnud seda väikest planeeti reostada, rüüstata, kui palju ta on suutnud raisata.",suutma,raiskama,kl8,palju ta on suutnud raisata
40084,"Meie läksime esimese laevaga, sellepärast et see marsruut oli küllalt pikk ja et jõuaks ikka ära sõita.",jõudma,sõitma,kl8,ja et jõuaks sõita
40097,"Mida sa soovitaksid, kes nüüd tahaks niisugust reisi ette võtta?",tahtma,võtma,kl8,", kes nüüd tahaks võtta"
40111,"Mida sa soovitad kellelegi teisele, kes tahab sama reisi ette võtta?",tahtma,võtma,kl8,", kes tahab võtta"
40115,Mida sa kuulutusest teada ei saanud?,saama,teadma,kl9,Mida sa teada ei saanud ?
40157,Ülbe ametnik hakkas neiut mõnitama ja lubas ta rongilt maha tõsta.,lubama,tõstma,kl9,ja lubas tõsta
40158,Õnneks tuli Kristeli juurde ka teine ametnik ja kahepeale suudeti siiski leida sarnasus pildi ja reaalsuse vahel.,suutma,leidma,kl9,ja kahepeale suudeti siiski leida
40166,"Julge Irina otsustas aga magajat lükata, nii et too end kõhuli pööras ja norskamise lõpetas.",otsustama,lükkama,kl9,Irina otsustas aga lükata pööras .
40172,Autojuht tahtis taset näidata ja kihutas kiirusega 140 km tunnis.,tahtma,näitama,kl9,Autojuht tahtis näidata kihutas .
40173,"Kuigi Kristelil hirmust süda pahaks läks, ei julgenud neiu midagi öelda ja kannatas lühikese sõidu vapralt lõpuni.",julgema,ütlema,kl9,läks ei julgenud neiu öelda .
40178,Erandkorras lubati neil aga isegi Rahmaninovi-aegse häälest ära klaveri klahve puutuda.,lubama,puutuma,kl9,Erandkorras lubati neil aga häälest puutuda .
40181,"Ülbe ametnik lubas neiu rongist maha tõsta, sest passipilt erines tema praegusest väljanägemisest.",lubama,tõstma,kl9,ametnik lubas tõsta erines .
40209,"Pärast Tartu Ehitus- ja Kergetööstuskooli lõpetamist teadis noormees kindlalt, et tahab asuda tööle naistejuuksurina.",tahtma,asuma,kl9,", et tahab asuda"
40215,"Vanasti ma kartsin kliendile öelda: teate, see soeng ei sobi teile.",kartma,ütlema,kl9,Vanasti ma kartsin öelda teate .
40221,"Pärast keskkooli lõpetamist tahtis tüdruk õppida Riigikaitse Akadeemias uurijaks, aga ei teinud ära suhtlemistesti.",tahtma,õppima,kl9,lõpetamist tahtis tüdruk õppida teinud .
40233,"Saab kõrghariduse ja tuletõrjeinseneri diplomi, aga rahulikku ja seetõttu ka igavat tööd kavatseb tegema hakata alles pensionipõlves.",kavatsema,hakkama,kl9,", aga tööd kavatseb tegema hakata"
40280,Kelleks te tulevikus saada tahate?,tahtma,saama,kl9,Kelleks te saada tahate ?
40318,"Jalgrattaga oskavad paljud karud sõita, kuid suupilli mängib vaid tema.",oskama,sõitma,kl9,Jalgrattaga oskavad sõita mängib .
40325,"Kui Malõš siiski tahab oma rada minna, astub Viktor talle otsustavalt teele ette ning lükkab umbes pooletonnist looma kätega õiges suunas.",tahtma,minema,kl9,"Kui Malõš siiski tahab minna ,"
40347,"Malõš on ainuke karu, kes oskab suupilli mängida.",oskama,mängima,kl9,", kes oskab mängida"
40375,Karu soovis natuke mett süüa.,soovima,sööma,kl9,Karu soovis süüa .
40382,Ta armastab süüa näpu vahelt.,armastama,sööma,kl9,Ta armastab süüa .
40389,See loom tahab kogu aeg midagi närida.,tahtma,närima,kl9,loom tahab aeg närida .
40399,Kõik loomad tahavad mängida.,tahtma,mängima,kl9,loomad tahavad mängida .
40407,Kõik loomad oskavad toas puhtust pidada.,oskama,pidama,kl9,loomad oskavad pidada .
40412,Kõik loomapidajad püüavad oma looma eest hästi hoolitseda.,püüdma,hoolitsema,kl9,loomapidajad püüavad hoolitseda .
40427,"Kuigi elan tõesti teises linna otsas, püüan Sind siiski vana tutvuse nimel aidata.",püüdma,aitama,kl9,elan püüan siiski aidata .
40458,Küll armastab ta aga inimestega suhelda.,armastama,suhtlema,kl9,Küll armastab ta aga suhelda .
40473,"Viis viimast telefoninumbrit, millelt on üritatud helistada, salvestatakse telefoni mälu loetellu.",üritama,helistama,kl9,", millelt on üritatud helistada ,"
40474,"Vajutage klahvi ja ekraanile ilmub selle inimese nimi, kes viimasena on üritanud helistada.",üritama,helistama,kl9,", kes viimasena on üritanud helistada"
40492,"Näiteks üksainus firma paljude konkurentide hulgast suudab kuus müüa umbes 1,4 miljonit aparaati.",suutma,müüma,kl9,firma suudab müüa .
40503,"Muidugi üritavad telefonifirmad teha reklaami noortele, kes lasevad end kergemini mõjutada.",üritama,tegema,kl9,Muidugi üritavad teha .
40548,Reklaamifirmad üritavad mõjutada eelkõige (noor).,üritama,mõjutama,kl9,üritavad mõjutada noor .
40606,Mõnikord ei taha vanemad tütrele taskuraha anda.,tahtma,andma,kl9,Mõnikord ei taha anda .
40624,"Sellest jätkub vaevalt nädalaks - edasi katsun ilma hakkama saada, häda korral laenan sõpradelt.",katsuma,saama,kl9,- edasi katsun saada
40631,"Kingitud jutuka, mida sirvisin, kuid läbi lugeda ei viitsi.",viitsima,lugema,kl9,", kuid lugeda ei viitsi"
40646,"Klassikaaslased otsustavad ühe mõnusa olemise korraldada, kuid sul pole osamaksuks raha?",otsustama,korraldama,kl9,Klassikaaslased otsustavad korraldada sul ?
40662,"Võib-olla sa ei räägi kogu aeg, et kõik tahavad sind paljaks röövida, aga mõtled küll.",tahtma,röövima,kl9,", et kõik tahavad röövida mõtled"
40667,Tead raha väärtust ning oskad oma tulud ja kulud tasakaalus hoida.,oskama,hoidma,kl9,ning oskad hoida
40709,"Kes soovib heaks breikijaks saada, peab käima iga päev vähemalt paar tundi harjutamas.",soovima,saama,kl9,"Kes soovib saada ,"
40736,"Toomas Lill ütleb, et tulevikus tahaks ta ka breigiõpetajaid koolitada.",tahtma,koolitama,kl9,", et tulevikus tahaks ta koolitada"
40761,Arvutiringis käivad noored oskavad ka ise väikseid programme kirjutada.,oskama,kirjutama,kl9,noored oskavad kirjutada .
40782,Kas sa tahaksid käia langevarjuga hüppamas?,tahtma,käima,kl9,Kas sa tahaksid käia ?
40826,Millest ta eelistab rääkida?,eelistama,rääkima,kl9,ta eelistab rääkida ?
40827,Mida ta oskab hästi teha?,oskama,tegema,kl9,ta oskab teha ?
40829,Mida ta ei oska hästi teha?,oskama,tegema,kl9,ta ei oska teha ?
40880,"Et tavaliselt tahab Karim teada, millest lehes räägitakse, peab neiu hoidma end majandusteemadega pidevalt kursis.",tahtma,teadma,kl9,Et tavaliselt tahab Karim teada
40891,"Karim kavandab juba poegi ja planeerib neid Koraani järgi kasvatada, aga neiu on oma tuleviku sidunud ammuse hobi ratsutamisega.",planeerima,kasvatama,kl9,ja planeerib kasvatada
40908,Neiu soovib abielluda tütarlapseliku naiivsuse tõttu.,soovima,abi_elluma,kl9,Neiu soovib abielluda .
40947,Mida sa ei suutnud ära mõistatada?,suutma,mõistatama,kl9,sa ei suutnud mõistatada ?
40980,Nädalavahetusel ei suutnud mitu miljonit krooni maksva võimsa sportauto roolis istunud purjus mees Tallinna-Pärnu maanteel jälgida liikluskiirust piiravaid märke ja sõitis teelt suure kiirusega välja.,suutma,jälgima,kl9,Nädalavahetusel ei suutnud mees jälgida sõitis .
40982,"Pärast õnnetust üritas mees põgeneda, kuid sündmuskohale saabunud politseinikud pidasid ta kinni ja viisid endaga kaasa.",üritama,põgenema,kl9,õnnetust üritas põgeneda pidasid viisid .
41013,Mida uut sa teada said?,saama,teadma,kl9,uut sa teada said ?
41101,Autoga sõites ei tohi lubatud sõidukiirust ületada.,lubama,ületama,kl9,sõites ei tohi lubatud ületada .
41126,Kas sa suudad veel ujuda?,suutma,ujuma,kl9,Kas sa suudad ujuda ?
41128,Kas sa suudad saladust hoida.,suutma,hoidma,kl9,Kas sa suudad hoida .
41196,"Kui koolipäev oleks lühem, siis me ei jõuaks kõike vajalikku selgeks õppida.",jõudma,õppima,kl9,"lühem , siis me ei jõuaks õppida ."
41237,"Sain just eile selle plaadi temaga, ja see oli nii hea, et ma ei suutnud kuulamist lõpetada.",suutma,lõpetama,kl9,", et ma ei suutnud lõpetada"
41240,Katsu ainult temaga minna ja ma peksan su läbi.,katsuma,minema,kl9,Katsu minna peksan .
41288,Ta ei kaitse oma õigusi ega suuda oma huvide ja vajaduste eest seista.,suutma,seisma,kl9,ega suuda seista
41293,"Tahtsin avada eesti keele õpiku, aga märkasin, et olin selle koju unustanud.",tahtma,avama,kl9,Tahtsin avada märkasin .
41321,"Originaalist on tarvis võimalikult palju teada saada: mida ta tegija mõtles, kus käis ja kellega suhtles.",saama,teadma,kl9,teada saada
41371,"Vabanda, et pole jõudnud piisavalt hästi valmistuda.",jõudma,valmistuma,kl9,", et pole jõudnud valmistuda"
41415,Ma tahan saada paremat hinnet.,tahtma,saama,kl9,Ma tahan saada .
41424,Kas sa kavatsed seda soovitust edaspidi arvestada?,kavatsema,arvestama,kl9,Kas sa kavatsed arvestada ?
41434,Kas sa tahaksid ka seal olla?,tahtma,olema,kl9,Kas sa tahaksid seal olla ?
41441,"Ma kardan, et ma ei jõua nii palju sõita.",jõudma,sõitma,kl9,", et ma ei jõua sõita"
41445,Ma ei oska nii äkki vastata.,oskama,vastama,kl9,Ma ei oska vastata .
41448,Kas sa ei taha tulla?,tahtma,tulema,kl9,Kas sa ei taha tulla ?
41472,"Mhm, ja ta jõuab ära sõita selle maa?",jõudma,sõitma,kl9,"Mhm , ja ta jõuab sõita ?"
41489,"Ja kui keegi tahaks ka sellele matkale tulla, kas sa soovitaksid?",tahtma,tulema,kl9,Ja kui keegi tahaks tulla
41498,"Saate õppida kokaks, pagar-kondiitriks, tisleriks, autolukksepaks, rõivaste õmblejaks, müüjaks ja keevitajaks.",saama,õppima,kl9,Saate õppida .
41511,"Tahaksin minna Tartu Ülikooli, seal geenitehnoloogiat õppida või Tallinna Tehnikaülikooli.",tahtma,minema,kl9,Tahaksin minna .
41513,Aga miks sa tahad just seda õppida?,tahtma,õppima,kl9,Aga miks sa tahad õppida ?
41521,"No on, aga ma kavatsen lõpetada kuldmedaliga ja siis noh on lihtsam.",kavatsema,lõpetama,kl9,", aga ma kavatsen lõpetada"
41558,"Aga mis on lemmiktoit, mida sa oskad kõige paremini valmistada?",oskama,valmistama,kl9,", sa oskad valmistada"
41564,Aga mida sa kavatsed teha pärast kooli lõpetamist?,kavatsema,tegema,kl9,Aga sa kavatsed teha ?
41566,Esialgu tahan tööle minna kohe.,tahtma,minema,kl9,Esialgu tahan minna .
41571,Ja siis mingi hetk tahaks ikkagi edasi õppida veel.,tahtma,õppima,kl9,Ja siis hetk tahaks ikkagi õppida .
41602,"Ta on suutnud ära hävitada terve meie diivani, sellest ei ole mitte midagi järel.",suutma,hävitama,kl9,Ta on suutnud hävitada järel .
41630,Armastab inimestega suhelda?,armastama,suhtlema,kl9,Armastab suhelda ?
41634,"Noo ronib ilusti sülle ka ja ja sööb näpu vahelt, ta maast eriti üldse ei taha süüa, et käest talle nagu meeldib rohkem süüa.",tahtma,sööma,kl9,", ta maast üldse ei taha süüa meeldib"
41640,Aga liikuda ta vist eriti ei armasta?,armastama,liikuma,kl9,Aga liikuda ta vist eriti ei armasta ?
41641,"Ta elab lahtiselt ja nii palju kui ta liikuda tahab, nii palju ta liigub.",tahtma,liikuma,kl9,ja palju kui ta liikuda tahab
41645,"Alguses ei tahtnud teised koduloomad teda omaks võtta, sest nad ei saanud aru, et see ei ole mänguasi, ja ta on päris mitmele inimesele ninna kinni hakanud.",tahtma,võtma,kl9,Alguses ei tahtnud koduloomad võtta saanud .
41827,"Jah, meil on siin päris suur valik, et kus te täpselt neid riideid tahate kasutada?",tahtma,kasutama,kl9,", et kus te täpselt tahate kasutada"
41874,"Aga sul tuleb hästi välja vist, ma olen kuulnud, et treener ei taha ka sind ära lasta.",tahtma,laskma,kl9,", et treener ei taha lasta"
41875,"Treener ei taha ära lasta sellepärast, et et poisse käib seal üldse vähe ja kui läheb ükski poiss minema, siis siis on tüdrukud ülekaalus ja see ei ole just eriti hea.",tahtma,laskma,kl9,Treener ei taha lasta käib .
41881,"Turistid Saksast [Saksamaalt], Itaaliast, igalt poolt, nemad tahavad ikka näha eesti kultuuri ja rahvatantsu.",tahtma,nägema,kl9,"Turistid , nemad tahavad näha ."
41906,Kas te soovite ise trenni tulla?,soovima,tulema,kl9,Kas te soovite ise tulla ?
41930,Aga miks Karim tahab Gretega abielluda?,tahtma,abi_elluma,kl9,Aga miks Karim tahab abielluda ?
41932,Aga miks Grete tahab Karimiga abielluda?,tahtma,abi_elluma,kl9,Aga miks Grete tahab abielluda ?
41972,Nädalavahetusel ei suutnud mitu miljonit krooni maksva võidusõiduauto roolis istunud purjus mees Tallinn-Haapsalu maanteel jälgida liikluskiirust piiravaid märke ja sõitis suure kiirusega teelt välja.,suutma,jälgima,kl9,Nädalavahetusel ei suutnud mees jälgida sõitis .
41974,"Pärast õnnetust üritas mees põgeneda, kuid sündmuskohale saabunud politseinikud pidasid ta kinni ja viisid jaoskonda.",üritama,põgenema,kl9,õnnetust üritas põgeneda pidasid viisid .
42036,Kas sa suudad kümme kilomeetrit joosta?,suutma,jooksma,kl9,Kas sa suudad joosta ?
